Timestamp,UpperPitch,UpperRoll,LowerPitch,LowerRoll,Status,Score
2026-04-01T23:46:17.904Z,2.5,13.7,3.7,5.6,GOOD,17
2026-04-01T23:46:18.464Z,2.9,13.8,4,5.7,GOOD,17
2026-04-01T23:46:19.024Z,2.9,13.5,3.8,5.1,GOOD,17
2026-04-01T23:46:19.584Z,3.1,13.4,3.7,5.2,GOOD,17
2026-04-01T23:46:20.164Z,2.4,12.8,4,5.5,GOOD,17
2026-04-01T23:46:20.723Z,2.8,14.6,3.6,5.6,GOOD,17
2026-04-01T23:46:21.284Z,3.4,14.8,3.9,5.3,GOOD,17
2026-04-01T23:46:21.845Z,3.4,13.5,4,5.8,GOOD,17
2026-04-01T23:46:22.425Z,2.7,14.2,3.5,5.6,GOOD,17
2026-04-01T23:46:22.963Z,3.2,12.8,3.3,5.5,GOOD,17
2026-04-01T23:46:23.524Z,3.3,13.1,3.7,5.6,GOOD,17
2026-04-01T23:46:24.084Z,2.6,13.9,3.1,5.5,GOOD,17
2026-04-01T23:46:24.664Z,3.8,13.5,4.3,5.3,GOOD,17
2026-04-01T23:46:25.225Z,2.8,14,4.8,3.6,GOOD,18
2026-04-01T23:46:25.784Z,3,13.5,4,5.6,GOOD,18
2026-04-01T23:46:26.344Z,3,14.2,4.3,5.5,GOOD,18
2026-04-01T23:46:26.904Z,3.4,14.7,3.7,5.2,GOOD,18
2026-04-01T23:46:27.464Z,3.4,14.2,3.6,5,GOOD,18
2026-04-01T23:46:28.045Z,3.3,15,3.3,5.5,ADJUSTING,18
2026-04-01T23:46:28.604Z,3.4,15,3.5,5,GOOD,18
2026-04-01T23:46:29.164Z,3.5,14.7,3.5,5,GOOD,18
2026-04-01T23:46:29.724Z,3,14.1,3.6,5.4,GOOD,18
2026-04-01T23:46:30.304Z,2.1,15.2,3.6,5.5,ADJUSTING,18
2026-04-01T23:46:30.864Z,3.5,14.3,3.8,4.8,GOOD,18
2026-04-01T23:46:31.444Z,3.3,15.4,3.4,5.1,ADJUSTING,18
2026-04-01T23:46:32.004Z,2.9,14.9,4.1,5.6,GOOD,18
2026-04-01T23:46:32.564Z,3.2,14.8,3.6,5.6,GOOD,18
2026-04-01T23:46:33.123Z,3.5,14.5,4.2,5.7,GOOD,18
2026-04-01T23:46:33.684Z,3.1,14.3,3.9,5.2,GOOD,18
2026-04-01T23:46:34.244Z,3.5,14.4,3.7,5.1,GOOD,18
2026-04-01T23:46:34.805Z,4.1,13.6,4.4,5.4,GOOD,18
2026-04-01T23:46:35.384Z,3.7,15,4.2,6,ADJUSTING,18
2026-04-01T23:46:35.944Z,3.8,14.7,4.4,5.9,GOOD,18
2026-04-01T23:46:36.504Z,3.8,14.7,3.7,5.7,GOOD,18
2026-04-01T23:46:37.084Z,2.5,14.6,2.9,5.4,GOOD,18
2026-04-01T23:46:37.644Z,2.6,15.5,3.8,5.5,ADJUSTING,18
2026-04-01T23:46:38.204Z,4.4,14.3,3.4,5.6,GOOD,18
2026-04-01T23:46:38.824Z,3.7,15,3.8,5.1,ADJUSTING,18
2026-04-01T23:46:39.404Z,3.3,15,3.8,5.4,ADJUSTING,18
2026-04-01T23:46:39.984Z,3.6,15.6,3.6,4.9,ADJUSTING,18
2026-04-01T23:46:40.544Z,3.3,14.7,3.8,5.7,GOOD,18
2026-04-01T23:46:41.104Z,3.8,13.7,4.5,5.5,GOOD,18
2026-04-01T23:46:41.664Z,3,14.1,4.1,5.4,GOOD,19
2026-04-01T23:46:42.244Z,3.2,15.1,4.6,3.8,ADJUSTING,19
2026-04-01T23:46:42.804Z,3.3,14.4,4.3,4.9,GOOD,19
2026-04-01T23:46:43.364Z,2.8,14.3,3.3,5.4,GOOD,19
2026-04-01T23:46:43.944Z,2.9,14.9,3.6,4.7,GOOD,19
2026-04-01T23:46:44.504Z,3.3,14.9,3.8,4.7,GOOD,19
2026-04-01T23:46:45.064Z,3.3,15.1,3.6,5.3,ADJUSTING,19
2026-04-01T23:46:45.624Z,3.5,14.9,3.8,5.4,GOOD,19
2026-04-01T23:46:46.244Z,3.8,14.9,3.7,4.4,GOOD,19
2026-04-01T23:46:46.844Z,4.1,15.6,3.7,4.7,ADJUSTING,19
2026-04-01T23:46:47.384Z,3.1,15.1,3.7,4.6,ADJUSTING,19
2026-04-01T23:46:47.944Z,3.3,14.9,4.2,4.6,GOOD,19
2026-04-01T23:46:48.524Z,3.3,15.2,4,4.8,ADJUSTING,19
2026-04-01T23:46:49.084Z,3.7,14.6,3.8,5.1,GOOD,19
2026-04-01T23:46:49.644Z,3.6,14.8,4.3,5.2,GOOD,19
2026-04-01T23:46:50.224Z,3.9,15.2,4.9,4.3,ADJUSTING,19
2026-04-01T23:46:50.805Z,5.5,13.1,4.4,5.2,GOOD,19
2026-04-01T23:46:51.364Z,4.3,15.1,5,3.9,ADJUSTING,19
2026-04-01T23:46:51.924Z,4.3,14.7,4.2,4.6,GOOD,19
2026-04-01T23:46:52.484Z,3.9,14.9,3.5,4.8,GOOD,19
2026-04-01T23:46:53.044Z,3.4,14.4,3.9,4.7,GOOD,19
2026-04-01T23:46:53.604Z,3.6,14.4,3.9,4.7,GOOD,19
2026-04-01T23:46:54.184Z,4,15.3,4.1,6.2,ADJUSTING,19
2026-04-01T23:46:54.744Z,4.3,14.5,4.2,5.1,GOOD,19
2026-04-01T23:46:55.304Z,3.7,13.1,3.6,5.7,GOOD,19
2026-04-01T23:46:55.884Z,4.5,15.1,3.9,4.5,ADJUSTING,19
2026-04-01T23:46:56.444Z,5.4,15,4.9,4.2,ADJUSTING,19
2026-04-01T23:46:57.024Z,4,17.5,1.9,4.8,ADJUSTING,19
2026-04-01T23:46:57.604Z,3.3,15.6,3.7,5.4,ADJUSTING,19
2026-04-01T23:46:58.164Z,3,14.5,3.9,4.9,GOOD,19
2026-04-01T23:46:58.724Z,2.8,13.3,4.2,5,GOOD,19
2026-04-01T23:46:59.283Z,4,14.5,4,5.6,GOOD,19
2026-04-01T23:46:59.863Z,4.3,16.1,3,6.1,ADJUSTING,19
2026-04-01T23:47:00.424Z,3.8,14.9,4.2,5.5,GOOD,19
2026-04-01T23:47:00.984Z,3.5,14.3,4,5,GOOD,19
2026-04-01T23:47:01.564Z,4.2,15.8,4.1,5,ADJUSTING,19
2026-04-01T23:47:02.122Z,4.2,15.1,4.2,5.4,ADJUSTING,19
2026-04-01T23:47:02.704Z,3.9,15.3,4,4.9,ADJUSTING,19
2026-04-01T23:47:03.284Z,4,16.1,3.8,5.2,ADJUSTING,19
2026-04-01T23:47:03.844Z,2.8,15.6,2.6,5,BAD,19
2026-04-01T23:47:04.405Z,6.4,13.6,3.2,4.3,GOOD,19
2026-04-01T23:47:04.964Z,2.8,15.7,3.5,4.5,ADJUSTING,19
2026-04-01T23:47:05.544Z,3.5,13.7,3.9,4.5,GOOD,19
2026-04-01T23:47:06.104Z,3.2,15,4.2,5.6,GOOD,20
2026-04-01T23:47:06.684Z,3.4,14.5,3.9,353.4,ADJUSTING,20
2026-04-01T23:47:07.242Z,3.2,15,3.9,353.5,ADJUSTING,20
2026-04-01T23:47:07.824Z,3.2,15.2,4,5.9,ADJUSTING,19
2026-04-01T23:47:08.384Z,3.3,14.5,4.1,5.9,GOOD,20
2026-04-01T23:47:08.963Z,3.2,15.4,4,5.8,ADJUSTING,20
2026-04-01T23:47:09.543Z,2.7,15.1,3.9,6.1,ADJUSTING,20
2026-04-01T23:47:10.103Z,3.6,14.4,4.1,5.3,GOOD,20
2026-04-01T23:47:10.663Z,3,15.7,4.2,5.6,ADJUSTING,20
2026-04-01T23:47:11.243Z,2.8,14.9,4.3,3.7,GOOD,20
2026-04-01T23:47:11.804Z,2.8,14.3,4.2,5.5,GOOD,20
2026-04-01T23:47:12.403Z,4,14.3,4.5,6.2,GOOD,20
2026-04-01T23:47:12.964Z,3.9,14.1,4.3,5.4,GOOD,20
2026-04-01T23:47:13.543Z,3.3,14.1,3.5,5,GOOD,20
2026-04-01T23:47:14.085Z,4.3,14.6,3.5,4.4,GOOD,20
2026-04-01T23:47:14.664Z,3.7,15.1,4.1,5,ADJUSTING,20
2026-04-01T23:47:15.244Z,3.8,14.5,3.7,353.3,ADJUSTING,20
2026-04-01T23:47:15.804Z,3.7,15,3.4,5.7,GOOD,20
2026-04-01T23:50:49.501Z,4.2,12,2.2,1.7,GOOD,0
2026-04-01T23:50:50.101Z,3.9,12,2.3,2.2,GOOD,0
2026-04-01T23:50:50.622Z,3,11.8,1.4,0.4,GOOD,0
2026-04-01T23:50:51.183Z,5.2,14.8,1.1,0.3,GOOD,0
2026-04-01T23:50:51.742Z,6.7,14.6,2,1.1,GOOD,0
2026-04-01T23:50:52.320Z,7.4,14.7,2.5,1,GOOD,0
2026-04-01T23:50:52.982Z,8.1,15.5,2.6,1,ADJUSTING,0
2026-04-01T23:50:53.461Z,7,14.7,2.3,1,GOOD,0
2026-04-01T23:50:54.000Z,7.8,14.6,2.4,1.2,GOOD,0
2026-04-01T23:50:54.580Z,7.4,15.2,4.3,1.9,ADJUSTING,0
2026-04-01T23:50:55.143Z,6,15.2,2.6,1.3,ADJUSTING,0
2026-04-01T23:50:55.721Z,5.2,15.6,2.4,2.1,ADJUSTING,0
2026-04-01T23:50:56.340Z,6,15.8,2.2,2.5,ADJUSTING,0
2026-04-01T23:50:56.901Z,5.5,15.3,2.4,2.3,BAD,0
2026-04-01T23:50:57.481Z,10.9,14.1,2.3,2.1,GOOD,0
2026-04-01T23:50:58.021Z,5.1,14.4,2.5,2.1,GOOD,0
2026-04-01T23:50:58.601Z,4.7,14.4,1.8,1.7,GOOD,0
2026-04-01T23:50:59.160Z,4.7,15.2,1.2,1.7,ADJUSTING,0
2026-04-01T23:50:59.700Z,4.8,14.4,2.2,1.5,GOOD,0
2026-04-01T23:51:00.260Z,4.8,14.6,1.5,1.3,GOOD,0
2026-04-01T23:51:00.861Z,4.7,15.6,2.2,0,ADJUSTING,0
2026-04-01T23:51:01.400Z,6.3,13.1,1.7,0.8,GOOD,0
2026-04-01T23:51:01.960Z,4.9,14.1,1.7,0.5,GOOD,0
2026-04-01T23:51:02.520Z,4.9,14.5,1.8,1.4,GOOD,0
2026-04-01T23:51:03.080Z,4.3,13,0.5,0.7,GOOD,0
2026-04-01T23:51:03.661Z,4.1,19.8,1.6,2.5,ADJUSTING,0
2026-04-01T23:51:04.220Z,3.9,18.1,1,3.2,ADJUSTING,0
2026-04-01T23:51:04.800Z,4.9,18.2,1,1.8,ADJUSTING,0
2026-04-01T23:51:05.360Z,3.4,17.7,1.5,1.8,ADJUSTING,0
2026-04-01T23:51:05.921Z,3.1,18.8,1,1.3,BAD,0
2026-04-01T23:51:06.520Z,0.6,19.9,1.3,1.5,BAD,0
2026-04-01T23:51:07.081Z,7.5,13.9,0.8,2,GOOD,0
2026-04-01T23:51:07.661Z,2.5,15.5,0.8,1.7,ADJUSTING,0
2026-04-01T23:51:08.221Z,2.2,15.7,1.2,0.7,ADJUSTING,0
2026-04-01T23:51:08.801Z,2.3,16.4,0.6,1.2,ADJUSTING,0
2026-04-01T23:51:09.381Z,2.2,16.2,0.9,1.3,ADJUSTING,0
2026-04-01T23:51:09.941Z,2.7,15.5,1.7,0.8,BAD,0
2026-04-01T23:51:10.501Z,4.4,14.3,0.6,0.1,GOOD,0
2026-04-01T23:51:11.081Z,1.5,15.8,1.1,0.6,ADJUSTING,0
2026-04-01T23:51:11.641Z,1.6,16.3,0.5,0.8,ADJUSTING,0
2026-04-01T23:51:12.242Z,1.4,16.2,0.5,0.2,ADJUSTING,0
2026-04-01T23:51:12.782Z,1.9,15.9,0.4,0.7,ADJUSTING,0
2026-04-01T23:51:13.341Z,2,16.1,0.2,0.8,BAD,0
2026-04-01T23:51:13.901Z,0.5,15.8,0.1,0.6,BAD,0
2026-04-01T23:51:14.461Z,3.9,17.2,1.3,0.2,BAD,0
2026-04-01T23:51:15.021Z,5.7,11.2,1.3,3.2,GOOD,0
2026-04-01T23:51:15.582Z,1.4,12,0.3,0.1,GOOD,0
2026-04-01T23:51:16.161Z,2.6,10.5,1.2,0,GOOD,0
2026-04-01T23:51:16.702Z,1.9,8.5,0.5,0.9,GOOD,0
2026-04-01T23:51:17.261Z,4.1,11.7,1.1,0.8,GOOD,0
2026-04-01T23:51:17.841Z,5.4,12.9,1.9,4,GOOD,0
2026-04-01T23:51:18.380Z,5.1,13.6,1.8,3.5,GOOD,0
2026-04-01T23:51:18.942Z,5.3,13.6,1.7,3.7,GOOD,0
2026-04-01T23:51:19.501Z,5.6,13.4,2,3.7,GOOD,0
2026-04-01T23:51:20.061Z,4.9,13,2.5,3.3,GOOD,0
2026-04-01T23:51:20.620Z,4.5,12.8,2.1,3.1,GOOD,0
2026-04-01T23:51:21.201Z,4.6,13,2.5,3.1,GOOD,0
2026-04-01T23:51:21.761Z,4.8,12.9,2.3,2.8,GOOD,0
2026-04-01T23:51:22.301Z,4.7,13.2,1.8,3,GOOD,0
2026-04-01T23:51:22.902Z,5.2,12.7,2,3,GOOD,0
2026-04-01T23:51:23.461Z,5,12.5,1.9,3,GOOD,0
2026-04-01T23:51:24.021Z,4.9,12.4,2.4,2.9,GOOD,0
2026-04-01T23:51:24.561Z,5,12.4,2.3,2.9,GOOD,0
2026-04-01T23:51:25.120Z,4.4,12.3,2,2.5,GOOD,0
2026-04-01T23:51:25.661Z,4.4,12.4,2,2.1,GOOD,0
2026-04-01T23:51:26.221Z,4.6,12.1,1.8,2,GOOD,0
2026-04-01T23:51:26.822Z,4.2,11.8,2.1,1.9,GOOD,0
2026-04-01T23:51:27.341Z,4.3,11.9,2.1,2.1,GOOD,1
2026-04-01T23:51:27.922Z,4.1,12.2,2.1,2,GOOD,1
2026-04-01T23:51:28.481Z,4.4,12.3,1.9,1.5,GOOD,1
2026-04-01T23:51:29.041Z,4.4,12.2,2,2,GOOD,1
2026-04-01T23:51:29.621Z,4.2,12.1,1.9,1.7,GOOD,1
2026-04-01T23:51:30.141Z,4.2,12.4,2,1.6,GOOD,1
2026-04-01T23:51:30.701Z,4.3,12,1.7,2.2,GOOD,1
2026-04-01T23:51:31.260Z,4.4,12.4,2.4,1.6,GOOD,1
2026-04-01T23:51:31.901Z,4.4,11.9,2.3,1.8,GOOD,1
2026-04-01T23:51:32.442Z,4.1,11.4,2,1,GOOD,1
2026-04-01T23:51:33.001Z,4.7,12,2.1,2,GOOD,1
2026-04-01T23:51:33.561Z,4,12.6,1.8,1.2,GOOD,1
2026-04-01T23:51:34.121Z,4.5,12.6,4.5,0.7,GOOD,1
2026-04-01T23:51:34.681Z,4.5,14.1,2.2,0.8,GOOD,1
2026-04-01T23:51:35.261Z,4.6,12.1,3.3,1.8,GOOD,1
2026-04-01T23:51:35.841Z,2.7,13,1.8,0.3,GOOD,1
2026-04-01T23:51:36.361Z,6.3,16.3,2.8,2,ADJUSTING,1
2026-04-01T23:51:36.940Z,6.2,17.1,2.7,2.5,ADJUSTING,1
2026-04-01T23:51:37.521Z,6.3,16.6,2,2.6,ADJUSTING,1
2026-04-01T23:51:38.101Z,6,16.5,2.1,2.5,ADJUSTING,1
2026-04-01T23:51:38.662Z,5.8,16,2.6,1.6,BAD,1
2026-04-01T23:51:39.242Z,5.9,18.1,1.9,2.1,BAD,1
2026-04-01T23:51:39.802Z,9.5,14,1,1.7,GOOD,1
2026-04-01T23:51:40.363Z,4.7,11.4,5.8,0.4,GOOD,1
2026-04-01T23:51:40.941Z,0.6,13.4,4.7,4.8,GOOD,1
2026-04-01T23:51:41.821Z,1.5,12.3,3,1.2,GOOD,1
2026-04-01T23:51:42.061Z,5.5,15.2,3.6,0.4,ADJUSTING,1
2026-04-01T23:51:42.641Z,5.3,16.6,3,0.2,ADJUSTING,1
2026-04-01T23:51:43.201Z,4.6,16.9,2.4,0.2,ADJUSTING,1
2026-04-01T23:51:43.781Z,5.1,16.6,2.9,0.3,ADJUSTING,1
2026-04-01T23:51:44.321Z,6.5,15.7,4,0.9,BAD,1
2026-04-01T23:51:44.881Z,5.4,18.6,3.1,0.5,BAD,1
2026-04-01T23:51:45.500Z,4.3,16.5,3.7,0,BAD,1
2026-04-01T23:51:46.160Z,1.4,16.7,3.5,1.7,BAD,1
2026-04-01T23:51:46.901Z,8.4,11.3,2.7,1.6,GOOD,1
2026-04-01T23:51:47.181Z,3.7,13.3,3.1,1.8,GOOD,2
2026-04-01T23:51:47.841Z,3.5,14.3,3,2.6,GOOD,2
2026-04-01T23:51:48.320Z,4.5,14.2,3.7,1.9,GOOD,2
2026-04-01T23:51:49.220Z,3,16.2,2.2,0.8,ADJUSTING,2
2026-04-01T23:51:49.681Z,4.2,15,1.5,3.2,GOOD,2
2026-04-01T23:51:50.041Z,0.9,11,4,1.6,GOOD,2
2026-04-01T23:51:50.520Z,4.1,12,3.9,2.7,GOOD,2
2026-04-01T23:51:51.201Z,2.4,11.2,4.5,2.1,GOOD,2
2026-04-01T23:51:51.761Z,2.9,12.9,4.2,1.9,GOOD,2
2026-04-01T23:51:52.461Z,2.7,12.6,3.7,2.4,GOOD,2
2026-04-01T23:51:53.061Z,3.1,13.3,3.7,1.6,GOOD,2
2026-04-01T23:51:53.462Z,3,13.5,3.4,1.6,GOOD,2
2026-04-01T23:51:54.081Z,3.5,13.5,3.5,2,GOOD,2
2026-04-01T23:51:54.581Z,2.8,14.4,2,1.5,GOOD,2
2026-04-01T23:51:54.981Z,4.5,14.2,4.5,1.1,GOOD,2
2026-04-01T23:51:55.561Z,3.1,14.2,3.4,1.6,GOOD,2
2026-04-01T23:51:56.241Z,3.1,14.1,3.7,2.1,GOOD,2
2026-04-01T23:51:56.760Z,3.4,14.1,3.9,2,GOOD,2
2026-04-01T23:51:57.261Z,2.9,14,3.9,1.9,GOOD,2
2026-04-01T23:51:57.780Z,2.9,13.7,4.3,2,GOOD,2
2026-04-01T23:51:58.341Z,3,13.2,4.2,1.8,GOOD,2
2026-04-01T23:51:58.920Z,2.8,13.7,3.8,1.8,GOOD,2
2026-04-01T23:51:59.601Z,2.6,14.2,3.5,1.9,GOOD,3
2026-04-01T23:52:00.100Z,3.4,13.7,3.9,1.6,GOOD,3
2026-04-01T23:52:00.620Z,2.9,14,3.6,1.5,GOOD,3
2026-04-01T23:52:01.201Z,3,13.4,3.9,1.6,GOOD,3
2026-04-01T23:52:02.001Z,2.8,13.8,3.9,1.8,GOOD,3
2026-04-01T23:52:02.500Z,2.6,14.2,3.6,2.1,GOOD,3
2026-04-01T23:52:03.022Z,2.7,14,3.5,1.8,GOOD,3
2026-04-01T23:52:03.461Z,2.5,14.3,3.3,2.3,GOOD,3
2026-04-01T23:52:04.160Z,2,13.6,3.2,1.7,GOOD,3
2026-04-01T23:52:04.602Z,2.8,13.9,3.3,2,GOOD,3
2026-04-01T23:52:05.241Z,2.5,13.9,3.8,2.4,GOOD,3
2026-04-01T23:52:05.644Z,2.7,14.1,3.5,1.7,GOOD,3
2026-04-01T23:52:06.381Z,3.1,14,3.4,1.9,GOOD,3
2026-04-01T23:52:06.819Z,1.8,12.7,2.9,2.3,GOOD,3
2026-04-01T23:52:07.381Z,4.5,12.2,2.9,0.5,GOOD,3
2026-04-01T23:52:08.261Z,3.8,12.6,3.4,0.7,GOOD,3
2026-04-01T23:52:08.622Z,3.1,13.8,3.1,0.4,GOOD,3
2026-04-01T23:52:09.121Z,3.5,13.6,3.2,0.7,GOOD,3
2026-04-01T23:52:10.021Z,3.3,13.7,3.7,0.6,GOOD,3
2026-04-01T23:52:10.762Z,3.5,14,4.2,1.1,GOOD,3
2026-04-01T23:52:10.941Z,3.5,14.3,3.8,0.4,GOOD,3
2026-04-01T23:52:11.962Z,3.3,14.2,3.5,0.7,GOOD,3
2026-04-01T23:52:13.161Z,2.7,13.9,3.9,1.1,GOOD,4
2026-04-01T23:52:14.361Z,3,14.8,3.9,0.6,GOOD,4
2026-04-01T23:52:14.880Z,3.3,14.7,3.5,0.6,GOOD,4
2026-04-01T23:52:15.201Z,3.3,15,3.3,0.5,GOOD,4
2026-04-01T23:52:15.381Z,2.9,14.3,3.5,0.3,GOOD,4
2026-04-01T23:52:16.680Z,3.9,14.5,4,0.6,GOOD,4
2026-04-01T23:52:16.696Z,3,13.7,3.6,0.5,GOOD,4
2026-04-01T23:52:16.861Z,3.2,14.5,3.5,0.3,GOOD,4
2026-04-01T23:52:16.876Z,2.7,14.2,3.4,0.8,GOOD,4
2026-04-01T23:52:18.160Z,3.4,13.5,4.3,0.5,GOOD,4
2026-04-01T23:52:18.341Z,3,13.5,3.3,0.9,GOOD,4
2026-04-01T23:52:23.460Z,3.2,14,3.6,0.5,GOOD,4
2026-04-01T23:52:25.740Z,4.5,12.2,3.8,1,GOOD,4
2026-04-01T23:52:26.380Z,3,15,3.9,0.9,ADJUSTING,4
2026-04-01T23:52:27.500Z,2.7,12.8,2.9,1,GOOD,4
2026-04-01T23:52:28.980Z,2.5,14.4,3.2,0.6,GOOD,4
2026-04-01T23:52:29.000Z,4.3,12.5,4,1,GOOD,4
2026-04-01T23:52:29.261Z,4.1,12.2,4.1,0.7,GOOD,4
2026-04-01T23:52:29.481Z,3.9,13.3,3.9,0.3,GOOD,4
2026-04-01T23:52:29.601Z,3.8,14.1,3.7,0.5,GOOD,4
2026-04-01T23:52:29.780Z,3.7,13.5,3.6,0.4,GOOD,4
2026-04-01T23:52:29.800Z,3.8,14.4,4.4,0.2,GOOD,4
2026-04-01T23:52:30.020Z,3.4,14.3,3.3,0.6,GOOD,4
2026-04-01T23:52:30.120Z,2.9,14,3.8,0.1,GOOD,4
2026-04-01T23:52:30.341Z,3.3,13.1,3.5,0.3,GOOD,5
2026-04-01T23:52:30.357Z,3.4,13.5,3.7,0.2,GOOD,5
2026-04-01T23:52:30.421Z,3.4,13.2,3.7,0.2,GOOD,5
2026-04-01T23:52:30.501Z,4.3,13.4,4,0.4,GOOD,5
2026-04-01T23:52:30.540Z,3.8,12.9,4,0.1,GOOD,5
2026-04-01T23:52:30.640Z,4.2,14.2,3.8,0.1,GOOD,5
2026-04-01T23:52:30.700Z,5.6,12.8,4.8,0.4,GOOD,5
2026-04-01T23:52:30.741Z,3.7,12.7,4.7,0.7,GOOD,5
2026-04-01T23:52:30.756Z,3.9,14,4.2,0.3,GOOD,5
2026-04-01T23:52:30.800Z,4.8,11.1,4.6,0,GOOD,5
2026-04-01T23:52:30.981Z,4.1,14.1,4.8,0.2,GOOD,5
2026-04-01T23:52:31.600Z,4.1,13.6,4.1,0.2,GOOD,5
2026-04-01T23:52:32.121Z,5,12.7,4.8,0.3,GOOD,5
2026-04-01T23:52:32.700Z,3.7,14.2,3.7,0.4,GOOD,5
2026-04-01T23:52:33.201Z,2.7,13.4,3.7,0.6,GOOD,5
2026-04-01T23:52:33.781Z,1.6,14.8,2.1,0.5,GOOD,5
2026-04-01T23:52:34.341Z,0.1,14.1,2.7,2.5,GOOD,5
2026-04-01T23:52:34.881Z,0.4,14.5,1.9,1,GOOD,5
2026-04-01T23:52:35.440Z,1.1,12.3,1.9,0.6,GOOD,5
2026-04-01T23:52:36.001Z,0.2,14.3,2.8,0.6,GOOD,5
2026-04-01T23:52:36.581Z,0.7,16.3,1.3,1.5,ADJUSTING,5
2026-04-01T23:52:37.199Z,1.3,17.9,1.6,0.4,ADJUSTING,5
2026-04-01T23:52:37.721Z,3.7,18.7,6.1,0.5,ADJUSTING,5
2026-04-01T23:52:38.280Z,2.6,17.8,1.9,0.1,ADJUSTING,5
2026-04-01T23:52:38.840Z,4,16.2,3.5,1.2,BAD,5
2026-04-01T23:52:39.400Z,8.2,15.8,6,1.4,BAD,5
2026-04-01T23:52:39.960Z,1.7,17.3,5.3,0.7,BAD,5
2026-04-01T23:52:40.520Z,1,15.6,3.6,1.7,BAD,5
2026-04-01T23:52:41.121Z,0.8,12.3,2.2,1,GOOD,5
2026-04-01T23:52:41.900Z,0,12.7,2.3,2.6,GOOD,5
2026-04-01T23:52:42.280Z,2,12.5,3,2.5,GOOD,5
2026-04-01T23:52:42.801Z,0.2,13.6,1.9,2.6,GOOD,6
2026-04-01T23:52:43.360Z,1,14.2,3.5,1.7,GOOD,6
2026-04-01T23:52:43.921Z,2.7,13.7,3.3,1.9,GOOD,6
2026-04-01T23:52:44.501Z,3.3,14.2,4.7,1.4,GOOD,6
